alert_id,assessment_id,enterprise_id,as_of,sector,district_id,prob_stress,prob_missed_repayment,rule_score,fused_score,risk_tier,tier_cutoffs,band_width,low_visibility,data_completeness,buffer_days,dscr_annual,credit_headroom,suggested_max_emi,bridge_headroom,net_buffer_days,forecast_net_90d_p10,forecast_net_90d_p50,forecast_net_90d_p90,reason_1,reason_1_contrib,reason_2,reason_2_contrib,reason_3,reason_3_contrib,fusion_weights,model_id,rule_version,raised_at,projected_shortfall,shortfall_week_of,deadline_date,expires_at,merchant_visible,exported_to_bureau,disputed_at
AL00532,AS004613,ENT0140,2025-12-31,HANDICRAFT,6,0.020079930790913733,0.011173288321848614,1.0,0.559,AMBER,AMBER>=0.38;RED>=0.58,41558.0,False,0.894,-4.5,0.82,400.0,19.0,100.0,-132.2,-5086.0,25780.0,36472.0,receivable_stretch,1.0,working_capital_erosion,0.7353,debt_overhang,0.7222,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-12-31,8400.0,2026-04-30,2026-04-30,2026-03-16,True,False,
AL00533,AS004616,ENT0140,2026-03-31,HANDICRAFT,6,0.5007923555203002,0.0017700728233976484,0.8526,0.6943,RED,AMBER>=0.38;RED>=0.58,51315.0,False,0.904,13.6,1.25,3700.0,176.0,2600.0,-79.0,-9206.0,2594.0,42109.0,receivable_stretch,1.0,working_capital_erosion,0.7353,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-03-31,22600.0,2026-09-27,2026-09-27,2026-06-14,True,False,
AL00534,AS004618,ENT0140,2026-05-31,HANDICRAFT,6,0.3804739753245421,0.015577000626605332,0.7263,0.5707,AMBER,AMBER>=0.38;RED>=0.58,24870.0,False,0.908,16.1,1.35,1200.0,57.0,2000.0,-75.2,-16815.0,-8407.0,8055.0,receivable_stretch,1.0,working_capital_erosion,0.7353,debt_overhang,0.3056,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-05-31,36100.0,2026-10-28,2026-10-28,2026-08-14,True,False,
AL00535,AS004620,ENT0140,2026-07-31,HANDICRAFT,6,0.060033021865318024,0.00021764303219949863,0.7263,0.4265,AMBER,AMBER>=0.38;RED>=0.58,,False,0.911,78.0,3.23,10000.0,475.0,8600.0,7.1,,,,receivable_stretch,1.0,working_capital_erosion,0.7353,debt_overhang,0.3056,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-07-31,30200.0,2026-11-28,2026-11-28,2026-10-14,True,False,
AL00536,AS004621,ENT0141,2023-11-30,HANDICRAFT,6,0.10330768520189296,0.037611315887663185,0.8632,0.5212,AMBER,AMBER>=0.38;RED>=0.58,141539.0,False,0.622,-0.0,-3.57,0.0,0.0,1800.0,-47.1,-13401.0,98702.0,128138.0,debt_overhang,1.0,working_capital_erosion,0.7353,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,27000.0,2023-12-30,2023-12-30,2024-02-13,True,False,
AL00537,AS004624,ENT0141,2024-02-29,HANDICRAFT,6,0.022721029129695522,0.9415446140790031,1.0,0.5602,AMBER,AMBER>=0.38;RED>=0.58,96118.0,False,0.652,-0.8,0.4,700.0,33.0,900.0,-8.6,5223.0,72447.0,101341.0,receivable_stretch,1.0,working_capital_erosion,0.7353,demand_trough,0.7297,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-02-29,31300.0,2024-04-29,2024-04-29,2024-05-14,True,False,
AL00538,AS004634,ENT0141,2024-12-31,HANDICRAFT,6,0.003134659362330601,0.0001222305507836809,0.7684,0.424,AMBER,AMBER>=0.38;RED>=0.58,226018.0,False,0.719,23.8,3.7,25400.0,1208.0,1100.0,23.8,-45000.0,161360.0,181018.0,receivable_stretch,1.0,demand_trough,0.5946,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-12-31,43900.0,2025-03-31,2025-03-31,2025-03-16,True,False,
AL00539,AS004644,ENT0141,2025-10-31,HANDICRAFT,6,5.667907702164438e-05,6.710144071337855e-06,0.7684,0.4226,AMBER,AMBER>=0.38;RED>=0.58,230531.0,False,0.788,56.7,47.96,45800.0,2177.0,1500.0,56.7,-34518.0,170039.0,196013.0,receivable_stretch,1.0,demand_trough,0.5946,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-10-31,53400.0,2025-12-30,2025-12-30,2026-01-14,True,False,
AL00540,AS004650,ENT0141,2026-04-30,HANDICRAFT,6,0.00010389744573956498,8.24859797636394e-06,0.8105,0.4458,AMBER,AMBER>=0.38;RED>=0.58,158498.0,False,0.832,121.0,,56400.0,2681.0,600.0,121.0,-21177.0,67658.0,137321.0,receivable_stretch,1.0,climate_shock,0.7143,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-04-30,76300.0,2026-06-29,2026-06-29,2026-07-14,True,False,
AL00541,AS004687,ENT0143,2023-11-30,HANDICRAFT,6,0.020597968666221763,0.01812042317283145,0.8632,0.484,AMBER,AMBER>=0.38;RED>=0.58,51002.0,False,0.609,-4.6,-3.19,0.0,0.0,1000.0,-14.3,16645.0,51505.0,67647.0,debt_overhang,1.0,working_capital_erosion,0.7353,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,8800.0,2024-05-28,2024-05-28,2024-02-13,True,False,
AL00542,AS004723,ENT0144,2024-02-29,DAIRY,1,0.8779757752425356,0.001222479172682885,0.3368,0.5803,RED,AMBER>=0.38;RED>=0.58,35786.0,False,0.741,59.1,2.28,11600.0,551.0,17600.0,59.1,-49646.0,-30136.0,-13860.0,demand_trough,0.3243,climate_shock,0.2857,debt_overhang,0.2778,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-02-29,100100.0,2024-08-27,2024-08-27,2024-05-14,True,False,2024-03-07
AL00543,AS004725,ENT0144,2024-04-30,DAIRY,1,0.9084283569468727,0.895256696297671,0.6737,0.7793,RED,AMBER>=0.38;RED>=0.58,57880.0,False,0.744,29.3,1.9,10000.0,475.0,8500.0,29.3,-70027.0,-39523.0,-12147.0,margin_squeeze,1.0,climate_shock,0.2857,debt_overhang,0.2778,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-04-30,69500.0,2024-07-29,2024-07-29,2024-07-14,True,False,
AL00544,AS004727,ENT0144,2024-06-30,DAIRY,1,0.01875549817250006,0.8868281276196678,0.9474,0.5295,AMBER,AMBER>=0.38;RED>=0.58,15089.0,False,0.756,-0.0,1.27,23100.0,1098.0,10400.0,-5.2,-12477.0,-4253.0,2612.0,margin_squeeze,1.0,working_capital_erosion,1.0,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-06-30,18500.0,2024-11-27,2024-11-27,2024-09-13,True,False,
AL00545,AS004729,ENT0144,2024-08-31,DAIRY,1,0.00866812445382682,0.02544080832039272,1.0,0.5539,AMBER,AMBER>=0.38;RED>=0.58,18313.0,False,0.772,-0.4,1.21,32900.0,1564.0,7200.0,-23.0,17212.0,17706.0,35525.0,margin_squeeze,1.0,debt_overhang,1.0,working_capital_erosion,0.7353,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-08-31,0.0,,2024-09-07,2024-11-14,True,False,
AL00546,AS004732,ENT0144,2024-11-30,DAIRY,1,0.042887409493959396,0.01802552750408524,0.6842,0.3956,AMBER,AMBER>=0.38;RED>=0.58,24196.0,False,0.787,9.7,1.09,27900.0,1326.0,6500.0,-0.2,8254.0,26095.0,32450.0,working_capital_erosion,0.7353,debt_overhang,0.5833,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-11-30,11700.0,2025-05-29,2025-05-29,2025-02-13,True,False,
AL00547,AS004736,ENT0144,2025-03-31,DAIRY,1,0.6791753515429036,0.0023079634249252557,0.2316,0.433,AMBER,AMBER>=0.38;RED>=0.58,66260.0,False,0.815,36.8,1.24,4900.0,233.0,6900.0,36.8,-74781.0,-14264.0,-8521.0,demand_trough,0.3243,debt_overhang,0.2778,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-03-31,77300.0,2025-07-29,2025-07-29,2025-06-14,True,False,
AL00548,AS004738,ENT0144,2025-05-31,DAIRY,1,0.46726225299070595,0.0010363200989544684,0.6316,0.5576,AMBER,AMBER>=0.38;RED>=0.58,53055.0,False,0.818,11.2,1.66,7300.0,347.0,1700.0,11.2,-50057.0,-1395.0,2998.0,margin_squeeze,0.5714,working_capital_erosion,0.5588,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-05-31,47600.0,2025-08-29,2025-08-29,2025-08-14,True,False,
AL00549,AS004748,ENT0144,2026-03-31,DAIRY,1,0.6369143867928758,1.254512548307462e-05,0.5368,0.5819,RED,AMBER>=0.38;RED>=0.58,57151.0,False,0.861,42.8,,9000.0,428.0,6900.0,42.8,-53123.0,-11843.0,4028.0,demand_trough,0.5946,receivable_stretch,0.3333,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-03-31,84000.0,2026-07-29,2026-07-29,2026-06-14,True,False,
AL00550,AS004751,ENT0144,2026-06-30,DAIRY,1,0.1020502308630785,6.812230215942997e-05,0.7895,0.4801,AMBER,AMBER>=0.38;RED>=0.58,,False,0.882,11.1,,22000.0,1046.0,5000.0,11.1,,,,margin_squeeze,1.0,working_capital_erosion,0.5588,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-06-30,10500.0,2026-08-29,2026-08-29,2026-09-13,True,False,
AL00551,AS004803,ENT0146,2025-04-30,FOODPROC,6,2.564574713128008e-05,5.25199968619793e-05,0.7579,0.4169,AMBER,AMBER>=0.38;RED>=0.58,185711.0,False,0.73,41.0,6.66,278400.0,13236.0,64500.0,41.0,15154.0,197298.0,200865.0,demand_trough,0.7297,climate_shock,0.7143,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-04-30,19900.0,2025-05-30,2025-05-30,2025-07-14,True,False,
AL00552,AS004820,ENT0147,2023-12-31,HANDICRAFT,1,0.02532722604529667,0.00011128166087233282,0.7368,0.4166,AMBER,AMBER>=0.38;RED>=0.58,141461.0,False,0.824,18.6,,0.0,0.0,31100.0,-18.2,-22432.0,115361.0,119029.0,working_capital_erosion,0.7353,receivable_stretch,0.3636,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-12-31,46400.0,2024-01-30,2024-01-30,2024-03-15,True,False,
AL00553,AS004822,ENT0147,2024-02-29,HANDICRAFT,1,0.0012296184045862692,1.1424615600772052e-05,0.8316,0.4579,AMBER,AMBER>=0.38;RED>=0.58,105540.0,False,0.84,51.5,,5400.0,257.0,2000.0,51.5,16988.0,54830.0,122528.0,receivable_stretch,1.0,demand_trough,0.7297,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-02-29,18100.0,2024-04-29,2024-04-29,2024-05-14,True,False,
AL00554,AS004836,ENT0147,2025-04-30,HANDICRAFT,1,0.00028588088157668884,5.329671215427869e-06,0.7158,0.3938,AMBER,AMBER>=0.38;RED>=0.58,102431.0,False,0.958,150.6,,116100.0,5520.0,28800.0,150.6,-20270.0,26318.0,82161.0,receivable_stretch,1.0,climate_shock,0.7143,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-04-30,58700.0,2025-09-27,2025-09-27,2025-07-14,True,False,
AL00555,AS004846,ENT0147,2026-02-28,HANDICRAFT,1,5.490111052773198e-05,4.986252149364428e-06,0.7368,0.4053,AMBER,AMBER>=0.38;RED>=0.58,140604.0,False,1.0,154.2,,174200.0,8282.0,52500.0,154.2,6818.0,63068.0,147422.0,receivable_stretch,1.0,demand_trough,0.7297,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-02-28,41800.0,2026-03-30,2026-03-30,2026-05-14,True,False,
AL00556,AS004848,ENT0147,2026-04-30,HANDICRAFT,1,0.0003302761923365009,1.0068862758997895e-05,0.8105,0.4459,AMBER,AMBER>=0.38;RED>=0.58,141334.0,False,1.0,144.2,,127500.0,6062.0,25500.0,144.2,-16944.0,31093.0,124390.0,climate_shock,1.0,receivable_stretch,1.0,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-04-30,51500.0,2026-06-29,2026-06-29,2026-07-14,True,False,
AL00557,AS004852,ENT0148,2023-11-30,FOODPROC,3,0.1020034174329484,0.005974898283421354,0.8632,0.5207,AMBER,AMBER>=0.38;RED>=0.58,30333.0,False,0.677,-0.8,-0.32,0.0,0.0,30200.0,-15.0,18901.0,30288.0,49234.0,working_capital_erosion,0.7353,demand_trough,0.7297,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,28700.0,2024-04-28,2024-04-28,2024-02-13,True,False,
AL00558,AS004854,ENT0148,2024-01-31,FOODPROC,3,0.4255811774129328,0.0017337694970030678,0.4842,0.4578,AMBER,AMBER>=0.38;RED>=0.58,66951.0,False,0.696,17.8,0.81,8000.0,380.0,42600.0,7.3,-27098.0,-1431.0,39853.0,working_capital_erosion,0.7353,debt_overhang,0.5833,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-01-31,26800.0,2024-04-30,2024-04-30,2024-04-15,True,False,
AL00559,AS004857,ENT0148,2024-04-30,FOODPROC,3,0.014886495374512539,3.885257849778663e-05,0.7474,0.4178,AMBER,AMBER>=0.38;RED>=0.58,129231.0,False,0.713,5.9,1.0,65400.0,3109.0,42100.0,5.9,8776.0,96356.0,138007.0,working_capital_erosion,1.0,demand_trough,0.7297,debt_overhang,0.2778,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-04-30,2300.0,2024-05-30,2024-05-30,2024-07-14,True,False,
AL00560,AS004869,ENT0148,2025-04-30,FOODPROC,3,0.0001467403598954679,9.363497639882737e-07,0.7474,0.4111,AMBER,AMBER>=0.38;RED>=0.58,148839.0,False,0.802,53.6,,233000.0,11077.0,52100.0,53.6,11951.0,128704.0,160790.0,climate_shock,1.0,demand_trough,0.7297,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-04-30,0.0,,2025-06-23,2025-07-14,True,False,
AL00561,AS004881,ENT0148,2026-04-30,FOODPROC,3,8.110025871186922e-05,5.011405341071433e-06,0.7474,0.4111,AMBER,AMBER>=0.38;RED>=0.58,83955.0,False,0.888,46.3,,228800.0,10878.0,43800.0,46.3,64110.0,129060.0,148065.0,demand_trough,1.0,climate_shock,0.7143,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-04-30,9600.0,2026-05-30,2026-05-30,2026-07-14,True,False,
AL00562,AS004906,ENT0149,2025-08-31,RETAIL,5,0.000698846078599435,9.930637826479344e-06,0.6947,0.3824,AMBER,AMBER>=0.38;RED>=0.58,52029.0,True,0.405,60.3,,57300.0,2724.0,6300.0,60.3,58621.0,67766.0,110650.0,margin_squeeze,0.7429,receivable_stretch,0.6364,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-08-31,1700.0,2025-09-30,2025-09-30,2025-11-14,True,False,
AL00563,AS004919,ENT0150,2023-12-31,FOODPROC,1,0.6825906094340828,1.017997066828978e-05,0.3684,0.5098,AMBER,AMBER>=0.38;RED>=0.58,194083.0,False,0.782,6.3,,0.0,0.0,98100.0,6.3,-43842.0,59041.0,150241.0,working_capital_erosion,0.7353,climate_shock,0.2857,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-12-31,73000.0,2024-04-29,2024-04-29,2024-03-15,True,False,
AL00564,AS004921,ENT0150,2024-02-29,FOODPROC,1,0.741607431924147,1.1045065961330048e-05,0.2105,0.4495,AMBER,AMBER>=0.38;RED>=0.58,203739.0,False,0.786,15.7,,0.0,0.0,122300.0,15.7,-26299.0,44552.0,177440.0,working_capital_erosion,0.2941,climate_shock,0.2857,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-02-29,100800.0,2024-04-29,2024-04-29,2024-05-14,True,False,
AL00565,AS004947,ENT0150,2026-04-30,FOODPROC,1,8.822047756222066e-05,4.015750255298087e-06,0.8421,0.4632,AMBER,AMBER>=0.38;RED>=0.58,380990.0,False,0.977,30.6,,232300.0,11044.0,111800.0,30.6,-37437.0,230294.0,343553.0,climate_shock,1.0,demand_trough,0.7297,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-04-30,38100.0,2026-08-28,2026-08-28,2026-07-14,True,False,
AL00566,AS004951,ENT0151,2023-11-30,HANDICRAFT,1,0.5824962644253354,0.6677497537121735,0.8947,0.7542,RED,AMBER>=0.38;RED>=0.58,100835.0,False,0.877,2.6,-3.46,0.0,0.0,4300.0,-13.9,-22366.0,75553.0,78469.0,debt_overhang,1.0,working_capital_erosion,0.7353,receivable_stretch,0.3636,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,26700.0,2024-04-28,2024-04-28,2024-02-13,True,False,2023-12-13
AL00567,AS004953,ENT0151,2024-01-31,HANDICRAFT,1,0.0005199755529359637,0.00031702401651396175,0.7368,0.4055,AMBER,AMBER>=0.38;RED>=0.58,105041.0,False,0.883,66.6,1.38,9200.0,437.0,31900.0,66.6,-46275.0,45586.0,58766.0,receivable_stretch,1.0,debt_overhang,0.4167,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-01-31,42400.0,2024-04-30,2024-04-30,2024-04-15,True,False,
AL00568,AS004980,ENT0151,2026-04-30,HANDICRAFT,1,0.0007512068443981584,0.0003604567442511147,0.7053,0.3883,AMBER,AMBER>=0.38;RED>=0.58,63384.0,False,0.966,93.3,5.11,69600.0,3309.0,11600.0,93.3,-22228.0,11225.0,41156.0,climate_shock,1.0,receivable_stretch,0.6667,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-04-30,47200.0,2026-09-27,2026-09-27,2026-07-14,True,False,
AL00569,AS004984,ENT0152,2023-11-30,FOODPROC,4,0.08382497548015672,0.0068752192464979645,0.8632,0.5125,AMBER,AMBER>=0.38;RED>=0.58,32932.0,False,0.762,-2.4,-1.34,0.0,0.0,26500.0,-31.9,20536.0,44319.0,53468.0,working_capital_erosion,0.7353,demand_trough,0.7297,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,19900.0,2024-03-29,2024-03-29,2024-02-13,True,False,
AL00570,AS004986,ENT0152,2024-01-31,FOODPROC,4,0.7876927652200842,0.001856281073924588,0.5895,0.6787,RED,AMBER>=0.38;RED>=0.58,70527.0,False,0.769,16.2,0.63,6600.0,314.0,33100.0,-10.1,-36516.0,3909.0,34011.0,working_capital_erosion,0.7353,debt_overhang,0.5833,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-01-31,35000.0,2024-04-30,2024-04-30,2024-04-15,True,False,
AL00571,AS004988,ENT0152,2024-03-31,FOODPROC,4,0.5134999712590207,0.001018655576619383,0.5053,0.509,AMBER,AMBER>=0.38;RED>=0.58,57520.0,False,0.784,11.7,1.18,50900.0,2420.0,57200.0,-1.4,40961.0,58524.0,98481.0,working_capital_erosion,0.7353,demand_trough,0.3243,debt_overhang,0.3056,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-03-31,29800.0,2024-04-30,2024-04-30,2024-06-14,True,False,
AL00572,AS005013,ENT0152,2026-04-30,FOODPROC,4,6.001186630699626e-05,5.789673130174895e-06,0.7579,0.4169,AMBER,AMBER>=0.38;RED>=0.58,181102.0,False,0.911,37.7,,158000.0,7512.0,41000.0,37.7,18844.0,160930.0,199946.0,demand_trough,0.7297,climate_shock,0.7143,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-04-30,9000.0,2026-05-30,2026-05-30,2026-07-14,True,False,
AL00573,AS005070,ENT0154,2025-07-31,RETAIL,4,2.070468749206534e-05,2.1577569129258137e-06,0.6947,0.3821,AMBER,AMBER>=0.38;RED>=0.58,209512.0,False,0.847,66.9,,518900.0,24669.0,43500.0,66.9,49441.0,214091.0,258953.0,margin_squeeze,0.7429,receivable_stretch,0.6364,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-07-31,0.0,,2025-10-06,2025-10-14,True,False,
AL00574,AS005081,ENT0154,2026-06-30,RETAIL,4,4.473433997831182e-05,1.28288607228144e-06,0.6947,0.3821,AMBER,AMBER>=0.38;RED>=0.58,,False,0.914,81.9,,347000.0,16497.0,69300.0,81.9,,,,margin_squeeze,0.7429,receivable_stretch,0.6364,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-06-30,0.0,,2026-09-20,2026-09-13,True,False,
AL00575,AS005089,ENT0155,2024-05-31,DAIRY,2,0.16639249831361738,0.0013815175709428421,0.5789,0.3933,AMBER,AMBER>=0.38;RED>=0.58,35154.0,False,0.644,28.0,8.99,29200.0,1388.0,5800.0,28.0,-32868.0,1062.0,2286.0,margin_squeeze,1.0,receivable_stretch,0.3333,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-05-31,33400.0,2024-07-30,2024-07-30,2024-08-14,True,False,
AL00576,AS005110,ENT0155,2026-02-28,DAIRY,2,0.25245874392657414,0.0006952390576194704,0.5368,0.4088,AMBER,AMBER>=0.38;RED>=0.58,31746.0,False,0.756,47.0,4.11,28400.0,1350.0,8800.0,47.0,-26534.0,-2974.0,5212.0,demand_trough,0.5946,receivable_stretch,0.3333,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-02-28,71500.0,2026-07-28,2026-07-28,2026-05-14,True,False,
AL00577,AS005114,ENT0155,2026-06-30,DAIRY,2,0.02075601504875075,0.08656936216036226,0.9474,0.5304,AMBER,AMBER>=0.38;RED>=0.58,,False,0.789,5.4,3.56,24500.0,1165.0,4400.0,5.4,,,,margin_squeeze,1.0,working_capital_erosion,1.0,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-06-30,17100.0,2026-10-28,2026-10-28,2026-09-13,True,False,
AL00578,AS005116,ENT0156,2023-11-30,HANDICRAFT,2,0.2677299328307667,0.00021145469407947957,0.6316,0.4679,AMBER,AMBER>=0.38;RED>=0.58,62781.0,False,0.833,11.3,,0.0,0.0,9900.0,-7.7,-7231.0,46600.0,55550.0,working_capital_erosion,0.7353,receivable_stretch,0.3636,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,16900.0,2023-12-30,2023-12-30,2024-02-13,True,False,
AL00579,AS005149,ENT0157,2023-11-30,FOODPROC,3,0.028449730333068426,0.010319713661491679,0.8632,0.4876,AMBER,AMBER>=0.38;RED>=0.58,324555.0,False,0.681,3.4,-1.56,0.0,0.0,163700.0,-9.5,-23896.0,150941.0,300659.0,working_capital_erosion,0.7353,demand_trough,0.7297,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,173800.0,2024-04-28,2024-04-28,2024-02-13,True,False,
AL00580,AS005151,ENT0157,2024-01-31,FOODPROC,3,0.7889619792289372,0.0012227848180126533,0.4842,0.6213,RED,AMBER>=0.38;RED>=0.58,439458.0,False,0.677,15.0,-0.03,0.0,0.0,237800.0,1.2,-228672.0,60109.0,210786.0,working_capital_erosion,0.7353,debt_overhang,0.5833,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-01-31,202600.0,2024-04-30,2024-04-30,2024-04-15,True,False,
AL00581,AS005153,ENT0157,2024-03-31,FOODPROC,3,0.6749764156044264,0.926606906959133,0.5053,0.5817,RED,AMBER>=0.38;RED>=0.58,376191.0,False,0.694,11.5,0.4,27800.0,1322.0,235200.0,1.0,-62535.0,218337.0,313656.0,working_capital_erosion,0.7353,demand_trough,0.3243,debt_overhang,0.3056,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-03-31,108000.0,2024-05-30,2024-05-30,2024-06-14,True,False,
AL00582,AS005155,ENT0157,2024-05-31,FOODPROC,3,0.01631635468705686,0.026218177099933265,0.8211,0.4589,AMBER,AMBER>=0.38;RED>=0.58,410428.0,False,0.695,14.2,0.46,28100.0,1336.0,160900.0,-1.3,-112782.0,231212.0,297646.0,working_capital_erosion,0.7353,demand_trough,0.7297,debt_overhang,0.7222,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-05-31,115800.0,2024-08-29,2024-08-29,2024-08-14,True,False,
AL00583,AS005199,ENT0158,2025-04-30,FOODPROC,4,0.00011033891343900647,8.728567734158956e-06,0.9474,0.5211,AMBER,AMBER>=0.38;RED>=0.58,98675.0,False,0.703,43.0,,157800.0,7502.0,22300.0,43.0,59094.0,128299.0,157769.0,demand_trough,1.0,climate_shock,0.7143,receivable_stretch,0.303,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-04-30,11300.0,2025-05-30,2025-05-30,2025-07-14,True,False,
AL00584,AS005215,ENT0159,2023-11-30,HANDICRAFT,2,0.3019802560239605,0.017911832222920258,0.8316,0.5933,RED,AMBER>=0.38;RED>=0.58,123626.0,False,0.849,13.0,-0.06,0.0,0.0,7500.0,-1.7,-33487.0,79435.0,90139.0,working_capital_erosion,0.7353,debt_overhang,0.5833,receivable_stretch,0.3636,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,26700.0,2024-02-28,2024-02-28,2024-02-13,True,False,
