recommendation_id,alert_id,enterprise_id,rank,mechanism,action_key,params,audience,rendered_lang
RC002343,AL00810,ENT0206,2,climate_shock,prebook_input,"{""amount"": 71900.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002344,AL00810,ENT0206,3,working_capital_erosion,request_bridge_loan,"{""amount"": 71900.0, ""days"": 30, ""months"": 3}",both,gu
RC002345,AL00811,ENT0206,1,margin_squeeze,prebook_input,"{""amount"": 29800.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002346,AL00811,ENT0206,2,working_capital_erosion,request_bridge_loan,"{""amount"": 29800.0, ""days"": 30, ""months"": 3}",both,gu
RC002347,AL00811,ENT0206,3,debt_overhang,restructure_emi,"{""amount"": 29800.0, ""days"": 30, ""months"": 3}",both,gu
RC002348,AL00812,ENT0206,1,margin_squeeze,prebook_input,"{""amount"": 8500.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002349,AL00812,ENT0206,2,working_capital_erosion,request_bridge_loan,"{""amount"": 8500.0, ""days"": 30, ""months"": 3}",both,gu
RC002350,AL00812,ENT0206,3,climate_shock,prebook_input,"{""amount"": 8500.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002351,AL00813,ENT0206,1,demand_trough,stagger_batch,"{""amount"": 110200.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002352,AL00814,ENT0206,1,climate_shock,prebook_input,"{""amount"": 79600.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002353,AL00814,ENT0206,2,working_capital_erosion,request_bridge_loan,"{""amount"": 79600.0, ""days"": 30, ""months"": 3}",both,gu
RC002354,AL00814,ENT0206,3,margin_squeeze,prebook_input,"{""amount"": 79600.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002355,AL00815,ENT0206,1,margin_squeeze,prebook_input,"{""amount"": 13500.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002356,AL00815,ENT0206,2,working_capital_erosion,request_bridge_loan,"{""amount"": 13500.0, ""days"": 30, ""months"": 3}",both,gu
RC002357,AL00815,ENT0206,3,receivable_stretch,collect_udhaar,"{""amount"": 13500.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002358,AL00816,ENT0206,1,demand_trough,stagger_batch,"{""amount"": 83800.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002359,AL00816,ENT0206,2,working_capital_erosion,request_bridge_loan,"{""amount"": 83800.0, ""days"": 30, ""months"": 3}",both,gu
RC002360,AL00816,ENT0206,3,receivable_stretch,collect_udhaar,"{""amount"": 83800.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002361,AL00817,ENT0206,1,climate_shock,prebook_input,"{""amount"": 94700.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002362,AL00817,ENT0206,2,working_capital_erosion,request_bridge_loan,"{""amount"": 94700.0, ""days"": 30, ""months"": 3}",both,gu
RC002363,AL00817,ENT0206,3,margin_squeeze,prebook_input,"{""amount"": 94700.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002364,AL00818,ENT0206,1,margin_squeeze,prebook_input,"{""amount"": 20500.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002365,AL00818,ENT0206,2,working_capital_erosion,request_bridge_loan,"{""amount"": 20500.0, ""days"": 30, ""months"": 3}",both,gu
RC002366,AL00818,ENT0206,3,receivable_stretch,collect_udhaar,"{""amount"": 20500.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002367,AL00819,ENT0207,1,demand_trough,stagger_batch,"{""amount"": 8900.0, ""days"": 30, ""months"": 3}",merchant,or
RC002368,AL00819,ENT0207,2,climate_shock,prebook_input,"{""amount"": 8900.0, ""days"": 30, ""months"": 3}",merchant,or
RC002369,AL00819,ENT0207,3,working_capital_erosion,request_bridge_loan,"{""amount"": 8900.0, ""days"": 30, ""months"": 3}",both,or
RC002370,AL00820,ENT0208,1,margin_squeeze,prebook_input,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002371,AL00820,ENT0208,2,receivable_stretch,collect_udhaar,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002372,AL00820,ENT0208,3,debt_overhang,restructure_emi,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",both,hi
RC002373,AL00821,ENT0209,1,margin_squeeze,prebook_input,"{""amount"": 117200.0, ""days"": 30, ""months"": 3}",merchant,mr
RC002374,AL00821,ENT0209,2,demand_trough,stagger_batch,"{""amount"": 117200.0, ""days"": 30, ""months"": 3}",merchant,mr
RC002375,AL00821,ENT0209,3,climate_shock,prebook_input,"{""amount"": 117200.0, ""days"": 30, ""months"": 3}",merchant,mr
RC002376,AL00822,ENT0209,1,climate_shock,prebook_input,"{""amount"": 108500.0, ""days"": 30, ""months"": 3}",merchant,mr
RC002377,AL00822,ENT0209,2,demand_trough,stagger_batch,"{""amount"": 108500.0, ""days"": 30, ""months"": 3}",merchant,mr
RC002378,AL00822,ENT0209,3,working_capital_erosion,request_bridge_loan,"{""amount"": 108500.0, ""days"": 30, ""months"": 3}",both,mr
RC002379,AL00823,ENT0211,1,working_capital_erosion,request_bridge_loan,"{""amount"": 14200.0, ""days"": 30, ""months"": 3}",both,or
RC002380,AL00823,ENT0211,2,receivable_stretch,collect_udhaar,"{""amount"": 14200.0, ""days"": 30, ""months"": 3}",merchant,or
RC002381,AL00823,ENT0211,3,demand_trough,stagger_batch,"{""amount"": 14200.0, ""days"": 30, ""months"": 3}",merchant,or
RC002382,AL00824,ENT0212,1,demand_trough,stagger_batch,"{""amount"": 266500.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002383,AL00824,ENT0212,2,climate_shock,prebook_input,"{""amount"": 266500.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002384,AL00824,ENT0212,3,working_capital_erosion,request_bridge_loan,"{""amount"": 266500.0, ""days"": 30, ""months"": 3}",both,hi
RC002385,AL00825,ENT0213,1,receivable_stretch,collect_udhaar,"{""amount"": 43600.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002386,AL00825,ENT0213,2,demand_trough,stagger_batch,"{""amount"": 43600.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002387,AL00825,ENT0213,3,working_capital_erosion,request_bridge_loan,"{""amount"": 43600.0, ""days"": 30, ""months"": 3}",both,hi
RC002388,AL00826,ENT0213,1,receivable_stretch,collect_udhaar,"{""amount"": 33700.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002389,AL00826,ENT0213,2,climate_shock,prebook_input,"{""amount"": 33700.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002390,AL00826,ENT0213,3,demand_trough,stagger_batch,"{""amount"": 33700.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002391,AL00827,ENT0213,1,receivable_stretch,collect_udhaar,"{""amount"": 29200.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002392,AL00827,ENT0213,2,demand_trough,stagger_batch,"{""amount"": 29200.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002393,AL00828,ENT0213,1,climate_shock,prebook_input,"{""amount"": 42300.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002394,AL00828,ENT0213,2,receivable_stretch,collect_udhaar,"{""amount"": 42300.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002395,AL00828,ENT0213,3,demand_trough,stagger_batch,"{""amount"": 42300.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002396,AL00829,ENT0214,1,debt_overhang,restructure_emi,"{""amount"": 17900.0, ""days"": 30, ""months"": 3}",both,hi
RC002397,AL00829,ENT0214,2,working_capital_erosion,request_bridge_loan,"{""amount"": 17900.0, ""days"": 30, ""months"": 3}",both,hi
RC002398,AL00829,ENT0214,3,receivable_stretch,collect_udhaar,"{""amount"": 17900.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002399,AL00830,ENT0215,1,margin_squeeze,prebook_input,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002400,AL00830,ENT0215,2,receivable_stretch,collect_udhaar,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002401,AL00830,ENT0215,3,climate_shock,prebook_input,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002402,AL00831,ENT0215,1,climate_shock,prebook_input,"{""amount"": 2600.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002403,AL00831,ENT0215,2,receivable_stretch,collect_udhaar,"{""amount"": 2600.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002404,AL00831,ENT0215,3,demand_trough,stagger_batch,"{""amount"": 2600.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002405,AL00832,ENT0216,1,debt_overhang,restructure_emi,"{""amount"": 55200.0, ""days"": 30, ""months"": 3}",both,te
RC002406,AL00832,ENT0216,2,working_capital_erosion,request_bridge_loan,"{""amount"": 55200.0, ""days"": 30, ""months"": 3}",both,te
RC002407,AL00832,ENT0216,3,demand_trough,stagger_batch,"{""amount"": 55200.0, ""days"": 30, ""months"": 3}",merchant,te
RC002408,AL00833,ENT0216,1,working_capital_erosion,request_bridge_loan,"{""amount"": 23900.0, ""days"": 30, ""months"": 3}",both,te
RC002409,AL00833,ENT0216,2,demand_trough,stagger_batch,"{""amount"": 23900.0, ""days"": 30, ""months"": 3}",merchant,te
RC002410,AL00833,ENT0216,3,debt_overhang,restructure_emi,"{""amount"": 23900.0, ""days"": 30, ""months"": 3}",both,te
RC002411,AL00834,ENT0216,1,climate_shock,prebook_input,"{""amount"": 31800.0, ""days"": 30, ""months"": 3}",merchant,te
RC002412,AL00834,ENT0216,2,demand_trough,stagger_batch,"{""amount"": 31800.0, ""days"": 30, ""months"": 3}",merchant,te
RC002413,AL00834,ENT0216,3,working_capital_erosion,request_bridge_loan,"{""amount"": 31800.0, ""days"": 30, ""months"": 3}",both,te
RC002414,AL00835,ENT0217,1,working_capital_erosion,request_bridge_loan,"{""amount"": 154000.0, ""days"": 30, ""months"": 3}",both,mr
RC002415,AL00835,ENT0217,2,demand_trough,stagger_batch,"{""amount"": 154000.0, ""days"": 30, ""months"": 3}",merchant,mr
RC002416,AL00835,ENT0217,3,debt_overhang,restructure_emi,"{""amount"": 154000.0, ""days"": 30, ""months"": 3}",both,mr
RC002417,AL00836,ENT0218,1,climate_shock,prebook_input,"{""amount"": 6900.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002418,AL00836,ENT0218,2,demand_trough,stagger_batch,"{""amount"": 6900.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002419,AL00836,ENT0218,3,working_capital_erosion,request_bridge_loan,"{""amount"": 6900.0, ""days"": 30, ""months"": 3}",both,gu
RC002420,AL00837,ENT0219,1,climate_shock,prebook_input,"{""amount"": 100900.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002421,AL00837,ENT0219,2,demand_trough,stagger_batch,"{""amount"": 100900.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002422,AL00837,ENT0219,3,working_capital_erosion,request_bridge_loan,"{""amount"": 100900.0, ""days"": 30, ""months"": 3}",both,gu
RC002423,AL00838,ENT0221,1,working_capital_erosion,request_bridge_loan,"{""amount"": 87600.0, ""days"": 30, ""months"": 3}",both,as
RC002424,AL00838,ENT0221,2,demand_trough,stagger_batch,"{""amount"": 87600.0, ""days"": 30, ""months"": 3}",merchant,as
RC002425,AL00838,ENT0221,3,debt_overhang,restructure_emi,"{""amount"": 87600.0, ""days"": 30, ""months"": 3}",both,as
RC002426,AL00839,ENT0221,1,working_capital_erosion,request_bridge_loan,"{""amount"": 173700.0, ""days"": 30, ""months"": 3}",both,as
RC002427,AL00839,ENT0221,2,demand_trough,stagger_batch,"{""amount"": 173700.0, ""days"": 30, ""months"": 3}",merchant,as
RC002428,AL00839,ENT0221,3,debt_overhang,restructure_emi,"{""amount"": 173700.0, ""days"": 30, ""months"": 3}",both,as
RC002429,AL00840,ENT0222,1,working_capital_erosion,request_bridge_loan,"{""amount"": 30400.0, ""days"": 30, ""months"": 3}",both,te
RC002430,AL00840,ENT0222,2,debt_overhang,restructure_emi,"{""amount"": 30400.0, ""days"": 30, ""months"": 3}",both,te
RC002431,AL00840,ENT0222,3,receivable_stretch,collect_udhaar,"{""amount"": 30400.0, ""days"": 30, ""months"": 3}",merchant,te
RC002432,AL00841,ENT0222,1,demand_trough,stagger_batch,"{""amount"": 61400.0, ""days"": 30, ""months"": 3}",merchant,te
RC002433,AL00841,ENT0222,2,receivable_stretch,collect_udhaar,"{""amount"": 61400.0, ""days"": 30, ""months"": 3}",merchant,te
RC002434,AL00841,ENT0222,3,working_capital_erosion,request_bridge_loan,"{""amount"": 61400.0, ""days"": 30, ""months"": 3}",both,te
RC002435,AL00842,ENT0222,1,receivable_stretch,collect_udhaar,"{""amount"": 23900.0, ""days"": 30, ""months"": 3}",merchant,te
RC002436,AL00842,ENT0222,2,demand_trough,stagger_batch,"{""amount"": 23900.0, ""days"": 30, ""months"": 3}",merchant,te
RC002437,AL00842,ENT0222,3,climate_shock,prebook_input,"{""amount"": 23900.0, ""days"": 30, ""months"": 3}",merchant,te
RC002438,AL00843,ENT0222,1,receivable_stretch,collect_udhaar,"{""amount"": 51600.0, ""days"": 30, ""months"": 3}",merchant,te
RC002439,AL00843,ENT0222,2,climate_shock,prebook_input,"{""amount"": 51600.0, ""days"": 30, ""months"": 3}",merchant,te
RC002440,AL00843,ENT0222,3,demand_trough,stagger_batch,"{""amount"": 51600.0, ""days"": 30, ""months"": 3}",merchant,te
RC002441,AL00844,ENT0223,1,margin_squeeze,prebook_input,"{""amount"": 117500.0, ""days"": 30, ""months"": 3}",merchant,or
RC002442,AL00844,ENT0223,2,receivable_stretch,collect_udhaar,"{""amount"": 117500.0, ""days"": 30, ""months"": 3}",merchant,or
RC002443,AL00844,ENT0223,3,demand_trough,stagger_batch,"{""amount"": 117500.0, ""days"": 30, ""months"": 3}",merchant,or
RC002444,AL00845,ENT0223,1,margin_squeeze,prebook_input,"{""amount"": 58400.0, ""days"": 30, ""months"": 3}",merchant,or
RC002445,AL00845,ENT0223,2,working_capital_erosion,request_bridge_loan,"{""amount"": 58400.0, ""days"": 30, ""months"": 3}",both,or
RC002446,AL00845,ENT0223,3,receivable_stretch,collect_udhaar,"{""amount"": 58400.0, ""days"": 30, ""months"": 3}",merchant,or
RC002447,AL00846,ENT0223,1,margin_squeeze,prebook_input,"{""amount"": 12500.0, ""days"": 30, ""months"": 3}",merchant,or
RC002448,AL00846,ENT0223,2,working_capital_erosion,request_bridge_loan,"{""amount"": 12500.0, ""days"": 30, ""months"": 3}",both,or
RC002449,AL00846,ENT0223,3,debt_overhang,restructure_emi,"{""amount"": 12500.0, ""days"": 30, ""months"": 3}",both,or
RC002450,AL00847,ENT0223,1,working_capital_erosion,request_bridge_loan,"{""amount"": 13000.0, ""days"": 30, ""months"": 3}",both,or
RC002451,AL00847,ENT0223,2,receivable_stretch,collect_udhaar,"{""amount"": 13000.0, ""days"": 30, ""months"": 3}",merchant,or
RC002452,AL00847,ENT0223,3,debt_overhang,restructure_emi,"{""amount"": 13000.0, ""days"": 30, ""months"": 3}",both,or
RC002453,AL00848,ENT0223,1,demand_trough,stagger_batch,"{""amount"": 97100.0, ""days"": 30, ""months"": 3}",merchant,or
RC002454,AL00848,ENT0223,2,working_capital_erosion,request_bridge_loan,"{""amount"": 97100.0, ""days"": 30, ""months"": 3}",both,or
RC002455,AL00848,ENT0223,3,receivable_stretch,collect_udhaar,"{""amount"": 97100.0, ""days"": 30, ""months"": 3}",merchant,or
RC002456,AL00849,ENT0223,1,working_capital_erosion,request_bridge_loan,"{""amount"": 87100.0, ""days"": 30, ""months"": 3}",both,or
RC002457,AL00849,ENT0223,2,climate_shock,prebook_input,"{""amount"": 87100.0, ""days"": 30, ""months"": 3}",merchant,or
RC002458,AL00849,ENT0223,3,margin_squeeze,prebook_input,"{""amount"": 87100.0, ""days"": 30, ""months"": 3}",merchant,or
RC002459,AL00850,ENT0223,1,margin_squeeze,prebook_input,"{""amount"": 27500.0, ""days"": 30, ""months"": 3}",merchant,or
RC002460,AL00850,ENT0223,2,working_capital_erosion,request_bridge_loan,"{""amount"": 27500.0, ""days"": 30, ""months"": 3}",both,or
RC002461,AL00850,ENT0223,3,debt_overhang,restructure_emi,"{""amount"": 27500.0, ""days"": 30, ""months"": 3}",both,or
RC002462,AL00851,ENT0223,1,working_capital_erosion,request_bridge_loan,"{""amount"": 4700.0, ""days"": 30, ""months"": 3}",both,or
RC002463,AL00851,ENT0223,2,margin_squeeze,prebook_input,"{""amount"": 4700.0, ""days"": 30, ""months"": 3}",merchant,or
RC002464,AL00851,ENT0223,3,receivable_stretch,collect_udhaar,"{""amount"": 4700.0, ""days"": 30, ""months"": 3}",merchant,or
RC002465,AL00852,ENT0223,1,working_capital_erosion,request_bridge_loan,"{""amount"": 19100.0, ""days"": 30, ""months"": 3}",both,or
RC002466,AL00852,ENT0223,2,receivable_stretch,collect_udhaar,"{""amount"": 19100.0, ""days"": 30, ""months"": 3}",merchant,or
RC002467,AL00852,ENT0223,3,debt_overhang,restructure_emi,"{""amount"": 19100.0, ""days"": 30, ""months"": 3}",both,or
RC002468,AL00853,ENT0223,1,demand_trough,stagger_batch,"{""amount"": 125500.0, ""days"": 30, ""months"": 3}",merchant,or
RC002469,AL00853,ENT0223,2,debt_overhang,restructure_emi,"{""amount"": 125500.0, ""days"": 30, ""months"": 3}",both,or
RC002470,AL00853,ENT0223,3,working_capital_erosion,request_bridge_loan,"{""amount"": 125500.0, ""days"": 30, ""months"": 3}",both,or
RC002471,AL00854,ENT0223,1,working_capital_erosion,request_bridge_loan,"{""amount"": 77800.0, ""days"": 30, ""months"": 3}",both,or
RC002472,AL00854,ENT0223,2,climate_shock,prebook_input,"{""amount"": 77800.0, ""days"": 30, ""months"": 3}",merchant,or
RC002473,AL00854,ENT0223,3,margin_squeeze,prebook_input,"{""amount"": 77800.0, ""days"": 30, ""months"": 3}",merchant,or
RC002474,AL00855,ENT0223,1,margin_squeeze,prebook_input,"{""amount"": 24300.0, ""days"": 30, ""months"": 3}",merchant,or
RC002475,AL00855,ENT0223,2,working_capital_erosion,request_bridge_loan,"{""amount"": 24300.0, ""days"": 30, ""months"": 3}",both,or
RC002476,AL00855,ENT0223,3,debt_overhang,restructure_emi,"{""amount"": 24300.0, ""days"": 30, ""months"": 3}",both,or
RC002477,AL00856,ENT0224,1,margin_squeeze,prebook_input,"{""amount"": 28400.0, ""days"": 30, ""months"": 3}",merchant,or
RC002478,AL00856,ENT0224,2,receivable_stretch,collect_udhaar,"{""amount"": 28400.0, ""days"": 30, ""months"": 3}",merchant,or
RC002479,AL00856,ENT0224,3,demand_trough,stagger_batch,"{""amount"": 28400.0, ""days"": 30, ""months"": 3}",merchant,or
RC002480,AL00857,ENT0224,1,margin_squeeze,prebook_input,"{""amount"": 29200.0, ""days"": 30, ""months"": 3}",merchant,or
RC002481,AL00857,ENT0224,2,receivable_stretch,collect_udhaar,"{""amount"": 29200.0, ""days"": 30, ""months"": 3}",merchant,or
RC002482,AL00857,ENT0224,3,demand_trough,stagger_batch,"{""amount"": 29200.0, ""days"": 30, ""months"": 3}",merchant,or
RC002483,AL00858,ENT0225,1,margin_squeeze,prebook_input,"{""amount"": 8300.0, ""days"": 30, ""months"": 3}",merchant,as
RC002484,AL00858,ENT0225,2,receivable_stretch,collect_udhaar,"{""amount"": 8300.0, ""days"": 30, ""months"": 3}",merchant,as
RC002485,AL00858,ENT0225,3,demand_trough,stagger_batch,"{""amount"": 8300.0, ""days"": 30, ""months"": 3}",merchant,as
RC002486,AL00859,ENT0225,1,margin_squeeze,prebook_input,"{""amount"": 21400.0, ""days"": 30, ""months"": 3}",merchant,as
RC002487,AL00859,ENT0225,2,receivable_stretch,collect_udhaar,"{""amount"": 21400.0, ""days"": 30, ""months"": 3}",merchant,as
RC002488,AL00859,ENT0225,3,demand_trough,stagger_batch,"{""amount"": 21400.0, ""days"": 30, ""months"": 3}",merchant,as
RC002489,AL00860,ENT0226,1,working_capital_erosion,request_bridge_loan,"{""amount"": 12800.0, ""days"": 30, ""months"": 3}",both,hi
RC002490,AL00860,ENT0226,2,receivable_stretch,collect_udhaar,"{""amount"": 12800.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002491,AL00860,ENT0226,3,demand_trough,stagger_batch,"{""amount"": 12800.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002492,AL00861,ENT0226,1,working_capital_erosion,request_bridge_loan,"{""amount"": 24700.0, ""days"": 30, ""months"": 3}",both,hi
RC002493,AL00861,ENT0226,2,receivable_stretch,collect_udhaar,"{""amount"": 24700.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002494,AL00861,ENT0226,3,demand_trough,stagger_batch,"{""amount"": 24700.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002495,AL00862,ENT0226,1,receivable_stretch,collect_udhaar,"{""amount"": 30700.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002496,AL00862,ENT0226,2,working_capital_erosion,request_bridge_loan,"{""amount"": 30700.0, ""days"": 30, ""months"": 3}",both,hi
RC002497,AL00862,ENT0226,3,margin_squeeze,prebook_input,"{""amount"": 30700.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002498,AL00863,ENT0226,1,demand_trough,stagger_batch,"{""amount"": 20500.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002499,AL00863,ENT0226,2,receivable_stretch,collect_udhaar,"{""amount"": 20500.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002500,AL00863,ENT0226,3,margin_squeeze,prebook_input,"{""amount"": 20500.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002501,AL00864,ENT0227,1,climate_shock,prebook_input,"{""amount"": 88500.0, ""days"": 30, ""months"": 3}",merchant,as
RC002502,AL00864,ENT0227,2,demand_trough,stagger_batch,"{""amount"": 88500.0, ""days"": 30, ""months"": 3}",merchant,as
RC002503,AL00864,ENT0227,3,margin_squeeze,prebook_input,"{""amount"": 88500.0, ""days"": 30, ""months"": 3}",merchant,as
